#LB_label,#LA_label,#ID,ChargeTransfer,la_nB,nO,la_C-026,la_nHAcc,C-041,la_AMW,AMW,la_Mv,nPyrroles,TPSA(NO),la_Me,nRSR,nCt,nHDon,C-035,nPyridines,C-006,Total_MW,nCIR,la_nH,nBT,nR=Cs,la_Mp,nRNHR,nRCONR2,C-020,nCrt,RBN,C-033,nRNH2,Ui,nArNH2,H-051,nC,nR=Ct,nPyrazines,nCL,F-085,C-002,H-047,nBnz,ALOGP,AMR,nR08,nR12,nR09,C-005,C-027,C-028,C-019,C-016,la_nBT,la_H-050,la_Hy,la_nCL,la_nBO,la_F-084,la_nX,la_nSK,MW,la_nBnz,la_ARR,la_nC,la_nHM,la_MLOGP,la_Ms,la_nAT,la_nAB,la_nBM
45,4,C4H5N:C3H9Al,-0.10308,0,0,0,0,0,5.55,6.71,0.56,1,15.79,0.93,0,0,1,0,0,0,139.2,1,9,10,0,0.79,0,0,0,0,0,2,0,2.585,0,0,4,0,0,0,0,0,2,0,0.924,20.817,0,0,0,0,0,0,0,0,12,0,-0.646,0,3,0,0,4,67.1,0,0.0,3,1,1.364,1.69,13,0,0
45,6,C4H5N:BH3,-0.29226,1,0,0,0,0,3.46,6.71,0.42,1,15.79,0.91,0,0,1,0,0,0,80.94,1,3,10,0,0.72,0,0,0,0,0,2,0,2.585,0,0,4,0,0,0,0,0,2,0,0.924,20.817,0,0,0,0,0,0,0,0,3,3,0.0,0,0,0,0,1,67.1,0,0.0,0,0,-1.041,2.0,4,0,0
45,7,C4H5N:BF3,-0.18884,1,0,0,3,0,16.95,6.71,0.51,1,15.79,1.3,0,0,1,0,0,0,134.91,1,0,10,0,0.67,0,0,0,0,0,2,0,2.585,0,0,4,0,0,0,0,0,2,0,0.924,20.817,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,67.1,0,0.0,0,0,0.546,6.33,4,0,0
45,8,C4H5N:BCl3,-0.29762,1,0,0,0,0,29.29,6.71,0.95,1,15.79,1.16,0,0,1,0,0,0,184.26,1,0,10,0,1.36,0,0,0,0,0,2,0,2.585,0,0,4,0,0,0,0,0,2,0,0.924,20.817,0,0,0,0,0,0,0,0,3,0,0.0,3,3,0,3,4,67.1,0,0.0,0,0,1.364,3.42,4,0,0
45,9,C4H5N:BBr3,-0.2945,1,0,0,0,0,62.63,6.71,1.24,1,15.79,1.09,0,0,1,0,0,0,317.61,1,0,10,0,1.73,0,0,0,0,0,2,0,2.585,0,0,4,0,0,0,0,0,2,0,0.924,20.817,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,67.1,0,0.0,0,0,2.026,2.4,4,0,0
45,10,C4H5N:C18BF15,-0.34534,1,0,18,15,0,15.06,6.71,0.73,1,15.79,1.2,0,0,1,0,0,0,579.09,1,0,10,0,0.72,0,0,0,0,0,2,0,2.585,0,0,4,0,0,0,0,0,2,0,0.924,20.817,0,0,0,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,67.1,3,0.5,18,0,7.875,4.45,34,18,18
45,11,C4H5N:BI3,-0.27086,1,0,0,0,0,97.88,6.71,1.49,1,15.79,0.97,0,0,1,0,0,0,458.61,1,0,10,0,2.71,0,0,0,0,0,2,0,2.585,0,0,4,0,0,0,0,0,2,0,0.924,20.817,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,67.1,0,0.0,0,0,2.604,1.92,4,0,0
46,1,C5H7N:AlCl3,-0.13912,0,0,0,0,0,33.33,6.24,1.16,1,4.93,1.1,0,0,0,0,0,0,214.46,1,0,13,0,1.89,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,3,0,0.0,3,3,0,3,4,81.13,0,0.0,0,1,1.364,3.28,4,0,0
46,2,C5H7N:AlH3,-0.1099,0,0,0,0,0,7.5,6.24,0.63,1,4.93,0.86,0,0,0,0,0,0,111.14,1,3,13,0,1.25,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,3,3,0.0,0,0,0,0,1,81.13,0,0.0,0,1,-1.041,2.0,4,0,0
46,3,C5H7N:C18F15Al,-0.14164,0,0,15,15,0,15.53,6.24,0.76,1,4.93,1.19,0,0,0,0,0,0,609.29,1,0,13,0,0.78,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,36,0,-0.525,0,36,15,15,34,81.13,3,0.5,18,1,7.875,4.43,34,18,18
46,4,C5H7N:C3H9Al,-0.09026,0,0,0,0,0,5.55,6.24,0.56,1,4.93,0.93,0,0,0,0,0,0,153.23,1,9,13,0,0.79,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,12,0,-0.646,0,3,0,0,4,81.13,0,0.0,3,1,1.364,1.69,13,0,0
46,5,C5H7N:C2H5AlCl2,-0.12562,0,0,0,0,0,12.7,6.24,0.71,1,4.93,0.99,0,0,0,0,0,0,208.08,1,5,13,0,1.02,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,9,0,-0.359,2,4,0,2,5,81.13,0,0.0,2,1,1.817,2.5,10,0,0
46,6,C5H7N:BH3,-0.2806,1,0,0,0,0,3.46,6.24,0.42,1,4.93,0.91,0,0,0,0,0,0,94.97,1,3,13,0,0.72,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,3,3,0.0,0,0,0,0,1,81.13,0,0.0,0,0,-1.041,2.0,4,0,0
46,7,C5H7N:BF3,-0.1981,1,0,0,3,0,16.95,6.24,0.51,1,4.93,1.3,0,0,0,0,0,0,148.94,1,0,13,0,0.67,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,3,0,0.0,0,3,0,3,4,81.13,0,0.0,0,0,0.546,6.33,4,0,0
46,8,C5H7N:BCl3,-0.28226,1,0,0,0,0,29.29,6.24,0.95,1,4.93,1.16,0,0,0,0,0,0,198.29,1,0,13,0,1.36,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,3,0,0.0,3,3,0,3,4,81.13,0,0.0,0,0,1.364,3.42,4,0,0
46,9,C5H7N:BBr3,-0.27586,1,0,0,0,0,62.63,6.24,1.24,1,4.93,1.09,0,0,0,0,0,0,331.64,1,0,13,0,1.73,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,3,0,0.0,0,3,0,3,4,81.13,0,0.0,0,0,2.026,2.4,4,0,0
46,11,C5H7N:BI3,-0.25222,1,0,0,0,0,97.88,6.24,1.49,1,4.93,0.97,0,0,0,0,0,0,472.64,1,0,13,0,2.71,0,0,0,0,0,2,0,2.585,0,0,5,0,0,0,0,0,5,0,1.13,25.714,0,0,0,1,0,0,0,0,3,0,0.0,0,3,0,3,4,81.13,0,0.0,0,0,2.604,1.92,4,0,0
47,1,C5H7N:AlCl3,-0.15092,0,0,0,0,0,33.33,6.24,1.16,0,12.03,1.1,0,0,1,0,0,0,214.46,1,0,13,2,1.89,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,3,0,0.0,3,3,0,3,4,81.13,0,0.0,0,1,1.364,3.28,4,0,0
47,2,C5H7N:AlH3,-0.1358,0,0,0,0,0,7.5,6.24,0.63,0,12.03,0.86,0,0,1,0,0,0,111.14,1,3,13,2,1.25,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,3,3,0.0,0,0,0,0,1,81.13,0,0.0,0,1,-1.041,2.0,4,0,0
47,3,C5H7N:C18F15Al,-0.1589,0,0,15,15,0,15.53,6.24,0.76,0,12.03,1.19,0,0,1,0,0,0,609.29,1,0,13,2,0.78,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,36,0,-0.525,0,36,15,15,34,81.13,3,0.5,18,1,7.875,4.43,34,18,18
47,4,C5H7N:C3H9Al,-0.12482,0,0,0,0,0,5.55,6.24,0.56,0,12.03,0.93,0,0,1,0,0,0,153.23,1,9,13,2,0.79,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,12,0,-0.646,0,3,0,0,4,81.13,0,0.0,3,1,1.364,1.69,13,0,0
47,5,C5H7N:C2H5AlCl2,-0.13756,0,0,0,0,0,12.7,6.24,0.71,0,12.03,0.99,0,0,1,0,0,0,208.08,1,5,13,2,1.02,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,9,0,-0.359,2,4,0,2,5,81.13,0,0.0,2,1,1.817,2.5,10,0,0
47,6,C5H7N:BH3,-0.31618,1,0,0,0,0,3.46,6.24,0.42,0,12.03,0.91,0,0,1,0,0,0,94.97,1,3,13,2,0.72,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,3,3,0.0,0,0,0,0,1,81.13,0,0.0,0,0,-1.041,2.0,4,0,0
47,7,C5H7N:BF3,-0.26432,1,0,0,3,0,16.95,6.24,0.51,0,12.03,1.3,0,0,1,0,0,0,148.94,1,0,13,2,0.67,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,3,0,0.0,0,3,0,3,4,81.13,0,0.0,0,0,0.546,6.33,4,0,0
47,8,C5H7N:BCl3,-0.30818,1,0,0,0,0,29.29,6.24,0.95,0,12.03,1.16,0,0,1,0,0,0,198.29,1,0,13,2,1.36,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,3,0,0.0,3,3,0,3,4,81.13,0,0.0,0,0,1.364,3.42,4,0,0
47,9,C5H7N:BBr3,-0.29994,1,0,0,0,0,62.63,6.24,1.24,0,12.03,1.09,0,0,1,0,0,0,331.64,1,0,13,2,1.73,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,3,0,0.0,0,3,0,3,4,81.13,0,0.0,0,0,2.026,2.4,4,0,0
47,10,C5H7N:C18BF15,-0.35104,1,0,18,15,0,15.06,6.24,0.73,0,12.03,1.2,0,0,1,0,0,0,593.12,1,0,13,2,0.72,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,36,0,-0.525,0,36,15,15,34,81.13,3,0.5,18,0,7.875,4.45,34,18,18
47,11,C5H7N:BI3,-0.27818,1,0,0,0,0,97.88,6.24,1.49,0,12.03,0.97,0,0,1,0,0,0,472.64,1,0,13,2,2.71,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,3,0,0.0,0,3,0,3,4,81.13,0,0.0,0,0,2.604,1.92,4,0,0
47,12,C5H7N:O2S,-0.1251,0,0,0,2,0,21.36,6.24,0.7,0,12.03,1.24,0,0,1,0,0,0,145.2,1,0,13,2,0.85,1,0,0,0,0,0,0,1.585,0,0,5,0,0,0,0,1,2,0,-0.071,27.022,0,0,0,0,0,0,0,2,2,0,0.0,0,2,0,0,3,81.13,0,0.0,0,0,-2.379,5.28,3,0,2
48,1,C6H9N:AlCl3,-0.1389,0,0,0,0,0,33.33,5.95,1.16,0,3.24,1.1,0,0,0,0,0,0,228.49,1,0,16,2,1.89,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,3,0,0.0,3,3,0,3,4,95.16,0,0.0,0,1,1.364,3.28,4,0,0
48,2,C6H9N:AlH3,-0.12176,0,0,0,0,0,7.5,5.95,0.63,0,3.24,0.86,0,0,0,0,0,0,125.17,1,3,16,2,1.25,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,3,3,0.0,0,0,0,0,1,95.16,0,0.0,0,1,-1.041,2.0,4,0,0
48,3,C6H9N:C18F15Al,-0.14876,0,0,15,15,0,15.53,5.95,0.76,0,3.24,1.19,0,0,0,0,0,0,623.32,1,0,16,2,0.78,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,36,0,-0.525,0,36,15,15,34,95.16,3,0.5,18,1,7.875,4.43,34,18,18
48,4,C6H9N:C3H9Al,-0.11248,0,0,0,0,0,5.55,5.95,0.56,0,3.24,0.93,0,0,0,0,0,0,167.26,1,9,16,2,0.79,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,12,0,-0.646,0,3,0,0,4,95.16,0,0.0,3,1,1.364,1.69,13,0,0
48,5,C6H9N:C2H5AlCl2,-0.12606,0,0,0,0,0,12.7,5.95,0.71,0,3.24,0.99,0,0,0,0,0,0,222.11,1,5,16,2,1.02,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,9,0,-0.359,2,4,0,2,5,95.16,0,0.0,2,1,1.817,2.5,10,0,0
48,6,C6H9N:BH3,-0.30038,1,0,0,0,0,3.46,5.95,0.42,0,3.24,0.91,0,0,0,0,0,0,109.0,1,3,16,2,0.72,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,3,3,0.0,0,0,0,0,1,95.16,0,0.0,0,0,-1.041,2.0,4,0,0
48,7,C6H9N:BF3,-0.258,1,0,0,3,0,16.95,5.95,0.51,0,3.24,1.3,0,0,0,0,0,0,162.97,1,0,16,2,0.67,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,3,0,0.0,0,3,0,3,4,95.16,0,0.0,0,0,0.546,6.33,4,0,0
48,8,C6H9N:BCl3,-0.28906,1,0,0,0,0,29.29,5.95,0.95,0,3.24,1.16,0,0,0,0,0,0,212.32,1,0,16,2,1.36,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,3,0,0.0,3,3,0,3,4,95.16,0,0.0,0,0,1.364,3.42,4,0,0
48,9,C6H9N:BBr3,-0.27952,1,0,0,0,0,62.63,5.95,1.24,0,3.24,1.09,0,0,0,0,0,0,345.67,1,0,16,2,1.73,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,3,0,0.0,0,3,0,3,4,95.16,0,0.0,0,0,2.026,2.4,4,0,0
48,10,C6H9N:C18BF15,-0.3393,1,0,18,15,0,15.06,5.95,0.73,0,3.24,1.2,0,0,0,0,0,0,607.15,1,0,16,2,0.72,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,36,0,-0.525,0,36,15,15,34,95.16,3,0.5,18,0,7.875,4.45,34,18,18
48,11,C6H9N:BI3,-0.25926,1,0,0,0,0,97.88,5.95,1.49,0,3.24,0.97,0,0,0,0,0,0,486.67,1,0,16,2,2.71,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,3,0,0.0,0,3,0,3,4,95.16,0,0.0,0,0,2.604,1.92,4,0,0
48,12,C6H9N:O2S,-0.16008,0,0,0,2,0,21.36,5.95,0.7,0,3.24,1.24,0,0,0,0,0,0,159.23,1,0,16,2,0.85,0,0,0,0,0,0,0,1.585,0,0,6,0,0,0,0,1,5,0,0.465,32.316,0,0,0,1,0,0,0,2,2,0,0.0,0,2,0,0,3,95.16,0,0.0,0,0,-2.379,5.28,3,0,2
49,1,C6H9N:AlCl3,-0.14898,0,0,0,0,0,33.33,5.95,1.16,1,15.79,1.1,0,0,1,0,0,0,228.49,1,0,16,0,1.89,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,3,0,0.0,3,3,0,3,4,95.16,0,0.0,0,1,1.364,3.28,4,0,0
49,2,C6H9N:AlH3,-0.12524,0,0,0,0,0,7.5,5.95,0.63,1,15.79,0.86,0,0,1,0,0,0,125.17,1,3,16,0,1.25,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,3,3,0.0,0,0,0,0,1,95.16,0,0.0,0,1,-1.041,2.0,4,0,0
49,3,C6H9N:C18F15Al,-0.15402,0,0,15,15,0,15.53,5.95,0.76,1,15.79,1.19,0,0,1,0,0,0,623.32,1,0,16,0,0.78,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,95.16,3,0.5,18,1,7.875,4.43,34,18,18
49,4,C6H9N:C3H9Al,-0.10432,0,0,0,0,0,5.55,5.95,0.56,1,15.79,0.93,0,0,1,0,0,0,167.26,1,9,16,0,0.79,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,12,0,-0.646,0,3,0,0,4,95.16,0,0.0,3,1,1.364,1.69,13,0,0
49,5,C6H9N:C2H5AlCl2,-0.1378,0,0,0,0,0,12.7,5.95,0.71,1,15.79,0.99,0,0,1,0,0,0,222.11,1,5,16,0,1.02,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,9,0,-0.359,2,4,0,2,5,95.16,0,0.0,2,1,1.817,2.5,10,0,0
49,6,C6H9N:BH3,-0.30392,1,0,0,0,0,3.46,5.95,0.42,1,15.79,0.91,0,0,1,0,0,0,109.0,1,3,16,0,0.72,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,3,3,0.0,0,0,0,0,1,95.16,0,0.0,0,0,-1.041,2.0,4,0,0
49,7,C6H9N:BF3,-0.2296,1,0,0,3,0,16.95,5.95,0.51,1,15.79,1.3,0,0,1,0,0,0,162.97,1,0,16,0,0.67,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,95.16,0,0.0,0,0,0.546,6.33,4,0,0
49,8,C6H9N:BCl3,-0.2971,1,0,0,0,0,29.29,5.95,0.95,1,15.79,1.16,0,0,1,0,0,0,212.32,1,0,16,0,1.36,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,3,0,0.0,3,3,0,3,4,95.16,0,0.0,0,0,1.364,3.42,4,0,0
49,9,C6H9N:BBr3,-0.29312,1,0,0,0,0,62.63,5.95,1.24,1,15.79,1.09,0,0,1,0,0,0,345.67,1,0,16,0,1.73,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,95.16,0,0.0,0,0,2.026,2.4,4,0,0
49,10,C6H9N:C18BF15,-0.34458,1,0,18,15,0,15.06,5.95,0.73,1,15.79,1.2,0,0,1,0,0,0,607.15,1,0,16,0,0.72,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,95.16,3,0.5,18,0,7.875,4.45,34,18,18
49,11,C6H9N:BI3,-0.27014,1,0,0,0,0,97.88,5.95,1.49,1,15.79,0.97,0,0,1,0,0,0,486.67,1,0,16,0,2.71,0,0,0,0,0,0,0,2.585,0,6,6,0,0,0,0,0,2,0,1.215,30.499,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,95.16,0,0.0,0,0,2.604,1.92,4,0,0
50,1,C4H3NF2:AlCl3,-0.13104,0,0,0,0,0,33.33,10.31,1.16,1,15.79,1.1,0,0,1,2,0,0,236.41,1,0,10,0,1.89,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,3,0,0.0,3,3,0,3,4,103.08,0,0.0,0,1,1.364,3.28,4,0,0
50,2,C4H3NF2:AlH3,-0.11022,0,0,0,0,0,7.5,10.31,0.63,1,15.79,0.86,0,0,1,2,0,0,133.09,1,3,10,0,1.25,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,3,3,0.0,0,0,0,0,1,103.08,0,0.0,0,1,-1.041,2.0,4,0,0
50,3,C4H3NF2:C18F15Al,-0.14378,0,0,15,15,0,15.53,10.31,0.76,1,15.79,1.19,0,0,1,2,0,0,631.24,1,0,10,0,0.78,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,103.08,3,0.5,18,1,7.875,4.43,34,18,18
50,4,C4H3NF2:C3H9Al,-0.08894,0,0,0,0,0,5.55,10.31,0.56,1,15.79,0.93,0,0,1,2,0,0,175.18,1,9,10,0,0.79,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,12,0,-0.646,0,3,0,0,4,103.08,0,0.0,3,1,1.364,1.69,13,0,0
50,5,C4H3NF2:C2H5AlCl2,-0.12188,0,0,0,0,0,12.7,10.31,0.71,1,15.79,0.99,0,0,1,2,0,0,230.03,1,5,10,0,1.02,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,9,0,-0.359,2,4,0,2,5,103.08,0,0.0,2,1,1.817,2.5,10,0,0
50,6,C4H3NF2:BH3,-0.26972,1,0,0,0,0,3.46,10.31,0.42,1,15.79,0.91,0,0,1,2,0,0,116.92,1,3,10,0,0.72,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,3,3,0.0,0,0,0,0,1,103.08,0,0.0,0,0,-1.041,2.0,4,0,0
50,7,C4H3NF2:BF3,-0.01534,1,0,0,3,0,16.95,10.31,0.51,1,15.79,1.3,0,0,1,2,0,0,170.89,1,0,10,0,0.67,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,103.08,0,0.0,0,0,0.546,6.33,4,0,0
50,8,C4H3NF2:BCl3,-0.0149,1,0,0,0,0,29.29,10.31,0.95,1,15.79,1.16,0,0,1,2,0,0,220.24,1,0,10,0,1.36,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,3,0,0.0,3,3,0,3,4,103.08,0,0.0,0,0,1.364,3.42,4,0,0
50,9,C4H3NF2:BBr3,-0.0164,1,0,0,0,0,62.63,10.31,1.24,1,15.79,1.09,0,0,1,2,0,0,353.59,1,0,10,0,1.73,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,103.08,0,0.0,0,0,2.026,2.4,4,0,0
50,10,C4H3NF2:C18BF15,-0.31982,1,0,18,15,0,15.06,10.31,0.73,1,15.79,1.2,0,0,1,2,0,0,615.07,1,0,10,0,0.72,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,103.08,3,0.5,18,0,7.875,4.45,34,18,18
50,11,C4H3NF2:BI3,-0.0039,1,0,0,0,0,97.88,10.31,1.49,1,15.79,0.97,0,0,1,2,0,0,494.59,1,0,10,0,2.71,0,0,0,0,0,0,0,2.585,0,0,4,0,0,0,2,0,2,0,1.268,21.159,0,0,0,0,0,0,0,0,3,0,0.0,0,3,0,3,4,103.08,0,0.0,0,0,2.604,1.92,4,0,0
51,2,C7H11N:AlH3,-0.10998,0,0,0,0,0,7.5,5.75,0.63,1,4.93,0.86,0,0,0,0,0,0,139.2,1,3,19,0,1.25,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,3,3,0.0,0,0,0,0,1,109.19,0,0.0,0,1,-1.041,2.0,4,0,0
51,3,C7H11N:C18F15Al,-0.14878,0,0,15,15,0,15.53,5.75,0.76,1,4.93,1.19,0,0,0,0,0,0,637.35,1,0,19,0,0.78,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,36,0,-0.525,0,36,15,15,34,109.19,3,0.5,18,1,7.875,4.43,34,18,18
51,4,C7H11N:C3H9Al,-0.09028,0,0,0,0,0,5.55,5.75,0.56,1,4.93,0.93,0,0,0,0,0,0,181.29,1,9,19,0,0.79,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,12,0,-0.646,0,3,0,0,4,109.19,0,0.0,3,1,1.364,1.69,13,0,0
51,5,C7H11N:C2H5AlCl2,-0.1177,0,0,0,0,0,12.7,5.75,0.71,1,4.93,0.99,0,0,0,0,0,0,236.14,1,5,19,0,1.02,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,9,0,-0.359,2,4,0,2,5,109.19,0,0.0,2,1,1.817,2.5,10,0,0
51,6,C7H11N:BH3,-0.28924,1,0,0,0,0,3.46,5.75,0.42,1,4.93,0.91,0,0,0,0,0,0,123.03,1,3,19,0,0.72,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,3,3,0.0,0,0,0,0,1,109.19,0,0.0,0,0,-1.041,2.0,4,0,0
51,7,C7H11N:BF3,-0.22918,1,0,0,3,0,16.95,5.75,0.51,1,4.93,1.3,0,0,0,0,0,0,177.0,1,0,19,0,0.67,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,3,0,0.0,0,3,0,3,4,109.19,0,0.0,0,0,0.546,6.33,4,0,0
51,8,C7H11N:BCl3,-0.28098,1,0,0,0,0,29.29,5.75,0.95,1,4.93,1.16,0,0,0,0,0,0,226.35,1,0,19,0,1.36,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,3,0,0.0,3,3,0,3,4,109.19,0,0.0,0,0,1.364,3.42,4,0,0
51,9,C7H11N:BBr3,-0.27362,1,0,0,0,0,62.63,5.75,1.24,1,4.93,1.09,0,0,0,0,0,0,359.7,1,0,19,0,1.73,0,0,0,0,0,0,0,2.585,0,6,7,0,0,0,0,0,5,0,1.421,35.396,0,0,0,1,0,0,0,0,3,0,0.0,0,3,0,3,4,109.19,0,0.0,0,0,2.026,2.4,4,0,0
