#LB_label,#LA_label,#ID,ChargeTransfer,la_Me,la_nB,nO,la_nHM,la_Ui,la_nHAcc,la_AMW,C-041,AMW,nPyrroles,la_Mv,TPSA(NO),la_nF,nRSR,nCt,nHDon,C-033,nPyridines,C-006,la_nX,la_Ms,H-051,nX,la_MW,la_Mp,la_nAB,nF,C-027,nPyrazines,la_C-026,nCIC,ARR,H-049,nArNH2,nH,RBF,la_F-084,nRCO,nCrt,Total_MW,la_nBM,la_nBnz,la_LAI,la_ARR,la_RBF
25,10,C6H7N:C18BF15,-0.37654,1.2,1,0,0,4.248,15,15.06,0,6.65,0,0.73,26.02,15,0,0,2,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.857,0,1,7,0.0,15,0,0,605.13,18,3,1,0.5,0.083
25,11,C6H7N:BI3,-0.28618,0.97,1,0,0,0.0,0,97.88,0,6.65,0,1.49,26.02,0,0,0,2,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.857,0,1,7,0.0,0,0,0,484.65,0,0,0,0.0,0.0
25,12,C6H7N:O2S,-0.12138,1.24,0,0,0,1.585,2,21.36,0,6.65,0,0.7,26.02,0,0,0,2,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.857,0,1,7,0.0,0,0,0,157.21,2,0,0,0.0,0.0
26,1,C6H5NF2:AlCl3,-0.16384,1.1,0,0,1,0.0,0,33.33,0,9.22,0,1.16,26.02,0,0,0,2,0,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,262.45,0,0,0,0.0,0.0
26,2,C6H5NF2:AlH3,-0.14902,0.86,0,0,1,0.0,0,7.5,0,9.22,0,0.63,26.02,0,0,0,2,0,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,159.13,0,0,0,0.0,0.0
26,3,C6H5NF2:C18F15Al,-0.15524,1.19,0,0,1,4.248,15,15.53,0,9.22,0,0.76,26.02,15,0,0,2,0,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,1,0.667,0,1,5,0.0,15,0,0,657.28,18,3,1,0.5,0.083
26,4,C6H5NF2:C3H9Al,-0.1371,0.93,0,0,1,0.0,0,5.55,0,9.22,0,0.56,26.02,0,0,0,2,0,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,201.22,0,0,0,0.0,0.0
26,5,C6H5NF2:C2H5AlCl2,-0.14968,0.99,0,0,1,0.0,0,12.7,0,9.22,0,0.71,26.02,0,0,0,2,0,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,256.07,0,0,0,0.0,0.0
26,6,C6H5NF2:BH3,-0.32454,0.91,1,0,0,0.0,0,3.46,0,9.22,0,0.42,26.02,0,0,0,2,0,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,142.96,0,0,0,0.0,0.0
26,7,C6H5NF2:BF3,-0.27186,1.3,1,0,0,0.0,3,16.95,0,9.22,0,0.51,26.02,3,0,0,2,0,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,196.93,0,0,0,0.0,0.0
26,8,C6H5NF2:BCl3,-0.31842,1.16,1,0,0,0.0,0,29.29,0,9.22,0,0.95,26.02,0,0,0,2,0,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,246.28,0,0,0,0.0,0.0
26,9,C6H5NF2:BBr3,-0.31146,1.09,1,0,0,0.0,0,62.63,0,9.22,0,1.24,26.02,0,0,0,2,0,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,379.63,0,0,0,0.0,0.0
26,10,C6H5NF2:C18BF15,-0.36502,1.2,1,0,0,4.248,15,15.06,0,9.22,0,0.73,26.02,15,0,0,2,0,0,0,15,4.45,0,2,511.99,0.72,18,2,0,0,18,1,0.667,0,1,5,0.0,15,0,0,641.11,18,3,1,0.5,0.083
26,11,C6H5NF2:BI3,-0.27184,0.97,1,0,0,0.0,0,97.88,0,9.22,0,1.49,26.02,0,0,0,2,0,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,520.63,0,0,0,0.0,0.0
26,12,C6H5NF2:O2S,-0.10298,1.24,0,0,0,1.585,2,21.36,0,9.22,0,0.7,26.02,0,0,0,2,0,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,1,0.667,0,1,5,0.0,0,0,0,193.19,2,0,0,0.0,0.0
27,1,C8H11N:AlCl3,-0.16622,1.1,0,0,1,0.0,0,33.33,0,6.06,0,1.16,26.02,0,0,0,2,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,254.53,0,0,0,0.0,0.0
27,2,C8H11N:AlH3,-0.15768,0.86,0,0,1,0.0,0,7.5,0,6.06,0,0.63,26.02,0,0,0,2,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,151.21,0,0,0,0.0,0.0
27,3,C8H11N:C18F15Al,-0.16668,1.19,0,0,1,4.248,15,15.53,0,6.06,0,0.76,26.02,15,0,0,2,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.667,0,1,11,0.0,15,0,0,649.36,18,3,1,0.5,0.083
27,4,C8H11N:C3H9Al,-0.14506,0.93,0,0,1,0.0,0,5.55,0,6.06,0,0.56,26.02,0,0,0,2,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,193.3,0,0,0,0.0,0.0
27,5,C8H11N:C2H5AlCl2,-0.15736,0.99,0,0,1,0.0,0,12.7,0,6.06,0,0.71,26.02,0,0,0,2,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,248.15,0,0,0,0.0,0.0
27,6,C8H11N:BH3,-0.33684,0.91,1,0,0,0.0,0,3.46,0,6.06,0,0.42,26.02,0,0,0,2,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,135.04,0,0,0,0.0,0.0
27,7,C8H11N:BF3,-0.28852,1.3,1,0,0,0.0,3,16.95,0,6.06,0,0.51,26.02,3,0,0,2,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,189.01,0,0,0,0.0,0.0
27,8,C8H11N:BCl3,-0.32988,1.16,1,0,0,0.0,0,29.29,0,6.06,0,0.95,26.02,0,0,0,2,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,238.36,0,0,0,0.0,0.0
27,9,C8H11N:BBr3,-0.31806,1.09,1,0,0,0.0,0,62.63,0,6.06,0,1.24,26.02,0,0,0,2,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,371.71,0,0,0,0.0,0.0
27,10,C8H11N:C18BF15,-0.36978,1.2,1,0,0,4.248,15,15.06,0,6.06,0,0.73,26.02,15,0,0,2,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.667,0,1,11,0.0,15,0,0,633.19,18,3,1,0.5,0.083
27,11,C8H11N:BI3,-0.28958,0.97,1,0,0,0.0,0,97.88,0,6.06,0,1.49,26.02,0,0,0,2,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,512.71,0,0,0,0.0,0.0
27,12,C8H11N:O2S,-0.13034,1.24,0,0,0,1.585,2,21.36,0,6.06,0,0.7,26.02,0,0,0,2,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.667,0,1,11,0.0,0,0,0,185.27,2,0,0,0.0,0.0
28,1,C8H6N2:AlCl3,-0.15794,1.1,0,0,1,0.0,0,33.33,0,8.13,0,1.16,25.78,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,263.49,0,0,0,0.0,0.0
28,2,C8H6N2:AlH3,-0.14948,0.86,0,0,1,0.0,0,7.5,0,8.13,0,0.63,25.78,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,160.17,0,0,0,0.0,0.0
28,3,C8H6N2:C18F15Al,-0.17398,1.19,0,0,1,4.248,15,15.53,0,8.13,0,0.76,25.78,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,2,1,15,2,1.0,2,0,6,0.0,15,0,0,658.32,18,3,1,0.5,0.083
28,4,C8H6N2:C3H9Al,-0.13872,0.93,0,0,1,0.0,0,5.55,0,8.13,0,0.56,25.78,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,202.26,0,0,0,0.0,0.0
28,5,C8H6N2:C2H5AlCl2,-0.15058,0.99,0,0,1,0.0,0,12.7,0,8.13,0,0.71,25.78,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,257.11,0,0,0,0.0,0.0
28,6,C8H6N2:BH3,-0.31266,0.91,1,0,0,0.0,0,3.46,0,8.13,0,0.42,25.78,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,144.0,0,0,0,0.0,0.0
28,7,C8H6N2:BF3,-0.28844,1.3,1,0,0,0.0,3,16.95,0,8.13,0,0.51,25.78,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,197.97,0,0,0,0.0,0.0
28,8,C8H6N2:BCl3,-0.30078,1.16,1,0,0,0.0,0,29.29,0,8.13,0,0.95,25.78,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,247.32,0,0,0,0.0,0.0
28,9,C8H6N2:BBr3,-0.27632,1.09,1,0,0,0.0,0,62.63,0,8.13,0,1.24,25.78,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,380.67,0,0,0,0.0,0.0
28,10,C8H6N2:C18BF15,-0.36424,1.2,1,0,0,4.248,15,15.06,0,8.13,0,0.73,25.78,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,2,1,18,2,1.0,2,0,6,0.0,15,0,0,642.15,18,3,1,0.5,0.083
28,11,C8H6N2:BI3,-0.22648,0.97,1,0,0,0.0,0,97.88,0,8.13,0,1.49,25.78,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,521.67,0,0,0,0.0,0.0
28,12,C8H6N2:O2S,-0.10128,1.24,0,0,0,1.585,2,21.36,0,8.13,0,0.7,25.78,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,2,1,0,2,1.0,2,0,6,0.0,0,0,0,194.23,2,0,0,0.0,0.0
29,1,C10H10N2:AlCl3,-0.161,1.1,0,0,1,0.0,0,33.33,0,7.19,0,1.16,25.78,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,291.55,0,0,0,0.0,0.0
29,2,C10H10N2:AlH3,-0.15786,0.86,0,0,1,0.0,0,7.5,0,7.19,0,0.63,25.78,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,188.23,0,0,0,0.0,0.0
29,3,C10H10N2:C18F15Al,-0.17622,1.19,0,0,1,4.248,15,15.53,0,7.19,0,0.76,25.78,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,2,1,15,2,0.846,2,0,10,0.0,15,0,0,686.38,18,3,1,0.5,0.083
29,4,C10H10N2:C3H9Al,-0.14216,0.93,0,0,1,0.0,0,5.55,0,7.19,0,0.56,25.78,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,230.32,0,0,0,0.0,0.0
29,5,C10H10N2:C2H5AlCl2,-0.15728,0.99,0,0,1,0.0,0,12.7,0,7.19,0,0.71,25.78,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,285.17,0,0,0,0.0,0.0
29,6,C10H10N2:BH3,-0.3179,0.91,1,0,0,0.0,0,3.46,0,7.19,0,0.42,25.78,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,172.06,0,0,0,0.0,0.0
29,7,C10H10N2:BF3,-0.29434,1.3,1,0,0,0.0,3,16.95,0,7.19,0,0.51,25.78,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,226.03,0,0,0,0.0,0.0
29,8,C10H10N2:BCl3,-0.30644,1.16,1,0,0,0.0,0,29.29,0,7.19,0,0.95,25.78,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,275.38,0,0,0,0.0,0.0
29,9,C10H10N2:BBr3,-0.2826,1.09,1,0,0,0.0,0,62.63,0,7.19,0,1.24,25.78,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,408.73,0,0,0,0.0,0.0
29,10,C10H10N2:C18BF15,-0.37034,1.2,1,0,0,4.248,15,15.06,0,7.19,0,0.73,25.78,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,2,1,18,2,0.846,2,0,10,0.0,15,0,0,670.21,18,3,1,0.5,0.083
29,11,C10H10N2:BI3,-0.2361,0.97,1,0,0,0.0,0,97.88,0,7.19,0,1.49,25.78,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,549.73,0,0,0,0.0,0.0
29,12,C10H10N2:O2S,-0.1104,1.24,0,0,0,1.585,2,21.36,0,7.19,0,0.7,25.78,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,2,1,0,2,0.846,2,0,10,0.0,0,0,0,222.29,2,0,0,0.0,0.0
30,1,C8H4N2F2:AlCl3,-0.15562,1.1,0,0,1,0.0,0,33.33,0,10.38,0,1.16,25.78,0,0,0,0,0,0,0,3,3.28,0,2,133.33,1.89,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,299.47,0,0,0,0.0,0.0
30,2,C8H4N2F2:AlH3,-0.14308,0.86,0,0,1,0.0,0,7.5,0,10.38,0,0.63,25.78,0,0,0,0,0,0,0,0,2.0,0,2,30.01,1.25,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,196.15,0,0,0,0.0,0.0
30,3,C8H4N2F2:C18F15Al,-0.16744,1.19,0,0,1,4.248,15,15.53,0,10.38,0,0.76,25.78,15,0,0,0,0,0,0,15,4.43,0,2,528.16,0.78,18,2,2,1,15,2,0.846,2,0,4,0.0,15,0,0,694.3,18,3,1,0.5,0.083
30,4,C8H4N2F2:C3H9Al,-0.1333,0.93,0,0,1,0.0,0,5.55,0,10.38,0,0.56,25.78,0,0,0,0,0,0,0,0,1.69,0,2,72.1,0.79,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,238.24,0,0,0,0.0,0.0
30,5,C8H4N2F2:C2H5AlCl2,-0.14826,0.99,0,0,1,0.0,0,12.7,0,10.38,0,0.71,25.78,0,0,0,0,0,0,0,2,2.5,0,2,126.95,1.02,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,293.09,0,0,0,0.0,0.0
30,6,C8H4N2F2:BH3,-0.30772,0.91,1,0,0,0.0,0,3.46,0,10.38,0,0.42,25.78,0,0,0,0,0,0,0,0,2.0,0,2,13.84,0.72,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,179.98,0,0,0,0.0,0.0
30,7,C8H4N2F2:BF3,-0.28338,1.3,1,0,0,0.0,3,16.95,0,10.38,0,0.51,25.78,3,0,0,0,0,0,0,3,6.33,0,2,67.81,0.67,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,233.95,0,0,0,0.0,0.0
30,8,C8H4N2F2:BCl3,-0.2948,1.16,1,0,0,0.0,0,29.29,0,10.38,0,0.95,25.78,0,0,0,0,0,0,0,3,3.42,0,2,117.16,1.36,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,283.3,0,0,0,0.0,0.0
30,9,C8H4N2F2:BBr3,-0.26946,1.09,1,0,0,0.0,0,62.63,0,10.38,0,1.24,25.78,0,0,0,0,0,0,0,3,2.4,0,2,250.51,1.73,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,416.65,0,0,0,0.0,0.0
30,10,C8H4N2F2:C18BF15,-0.35706,1.2,1,0,0,4.248,15,15.06,0,10.38,0,0.73,25.78,15,0,0,0,0,0,0,15,4.45,0,2,511.99,0.72,18,2,2,1,18,2,0.846,2,0,4,0.0,15,0,0,678.13,18,3,1,0.5,0.083
30,11,C8H4N2F2:BI3,-0.2081,0.97,1,0,0,0.0,0,97.88,0,10.38,0,1.49,25.78,0,0,0,0,0,0,0,3,1.92,0,2,391.51,2.71,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,557.65,0,0,0,0.0,0.0
30,12,C8H4N2F2:O2S,-0.0909,1.24,0,0,0,1.585,2,21.36,0,10.38,0,0.7,25.78,0,0,0,0,0,0,0,0,5.28,0,2,64.07,0.85,0,2,2,1,0,2,0.846,2,0,4,0.0,0,0,0,230.21,2,0,0,0.0,0.0
31,1,C8H11NO2S:AlCl3,-0.1154,1.1,0,2,1,0.0,0,33.33,0,8.06,0,1.16,46.17,0,1,2,1,0,0,1,3,3.28,1,0,133.33,1.89,0,0,0,0,0,2,0.0,0,0,11,0.0,0,0,2,318.6,0,0,0,0.0,0.0
31,2,C8H11NO2S:AlH3,-0.09492,0.86,0,2,1,0.0,0,7.5,0,8.06,0,0.63,46.17,0,1,2,1,0,0,1,0,2.0,1,0,30.01,1.25,0,0,0,0,0,2,0.0,0,0,11,0.0,0,0,2,215.28,0,0,0,0.0,0.0
31,3,C8H11NO2S:C18F15Al,-0.11542,1.19,0,2,1,4.248,15,15.53,0,8.06,0,0.76,46.17,15,1,2,1,0,0,1,15,4.43,1,0,528.16,0.78,18,0,0,0,15,2,0.0,0,0,11,0.0,15,0,2,713.43,18,3,1,0.5,0.083
31,4,C8H11NO2S:C3H9Al,-0.07102,0.93,0,2,1,0.0,0,5.55,0,8.06,0,0.56,46.17,0,1,2,1,0,0,1,0,1.69,1,0,72.1,0.79,0,0,0,0,0,2,0.0,0,0,11,0.0,0,0,2,257.37,0,0,0,0.0,0.0
31,5,C8H11NO2S:C2H5AlCl2,-0.09864,0.99,0,2,1,0.0,0,12.7,0,8.06,0,0.71,46.17,0,1,2,1,0,0,1,2,2.5,1,0,126.95,1.02,0,0,0,0,0,2,0.0,0,0,11,0.0,0,0,2,312.22,0,0,0,0.0,0.0
31,6,C8H11NO2S:BH3,-0.24758,0.91,1,2,0,0.0,0,3.46,0,8.06,0,0.42,46.17,0,1,2,1,0,0,1,0,2.0,1,0,13.84,0.72,0,0,0,0,0,2,0.0,0,0,11,0.0,0,0,2,199.11,0,0,0,0.0,0.0
31,7,C8H11NO2S:BF3,-0.00152,1.3,1,2,0,0.0,3,16.95,0,8.06,0,0.51,46.17,3,1,2,1,0,0,1,3,6.33,1,0,67.81,0.67,0,0,0,0,0,2,0.0,0,0,11,0.0,0,0,2,253.08,0,0,0,0.0,0.0
31,10,C8H11NO2S:C18BF15,-0.30426,1.2,1,2,0,4.248,15,15.06,0,8.06,0,0.73,46.17,15,1,2,1,0,0,1,15,4.45,1,0,511.99,0.72,18,0,0,0,18,2,0.0,0,0,11,0.0,15,0,2,697.26,18,3,1,0.5,0.083
32,1,C6H8N2O2S:AlCl3,-0.1208,1.1,0,2,1,0.0,0,33.33,1,9.06,0,1.16,49.41,0,0,1,1,0,0,0,3,3.28,1,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,305.56,0,0,0,0.0,0.0
32,2,C6H8N2O2S:AlH3,-0.09772,0.86,0,2,1,0.0,0,7.5,1,9.06,0,0.63,49.41,0,0,1,1,0,0,0,0,2.0,1,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,202.24,0,0,0,0.0,0.0
32,4,C6H8N2O2S:C3H9Al,-0.07258,0.93,0,2,1,0.0,0,5.55,1,9.06,0,0.56,49.41,0,0,1,1,0,0,0,0,1.69,1,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,244.33,0,0,0,0.0,0.0
32,5,C6H8N2O2S:C2H5AlCl2,-0.10412,0.99,0,2,1,0.0,0,12.7,1,9.06,0,0.71,49.41,0,0,1,1,0,0,0,2,2.5,1,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,299.18,0,0,0,0.0,0.0
32,6,C6H8N2O2S:BH3,-0.26092,0.91,1,2,0,0.0,0,3.46,1,9.06,0,0.42,49.41,0,0,1,1,0,0,0,0,2.0,1,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,186.07,0,0,0,0.0,0.0
32,7,C6H8N2O2S:BF3,-0.00182,1.3,1,2,0,0.0,3,16.95,1,9.06,0,0.51,49.41,3,0,1,1,0,0,0,3,6.33,1,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,240.04,0,0,0,0.0,0.0
32,9,C6H8N2O2S:BBr3,-0.24172,1.09,1,2,0,0.0,0,62.63,1,9.06,0,1.24,49.41,0,0,1,1,0,0,0,3,2.4,1,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,422.74,0,0,0,0.0,0.0
32,10,C6H8N2O2S:C18BF15,-0.27746,1.2,1,2,0,4.248,15,15.06,1,9.06,0,0.73,49.41,15,0,1,1,0,0,0,15,4.45,1,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,8,0.0,15,0,1,684.22,18,3,1,0.5,0.083
32,11,C6H8N2O2S:BI3,-0.1988,0.97,1,2,0,0.0,0,97.88,1,9.06,0,1.49,49.41,0,0,1,1,0,0,0,3,1.92,1,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,8,0.0,0,0,1,563.74,0,0,0,0.0,0.0
33,1,C4H3NO2S:AlCl3,-0.10978,1.1,0,2,1,0.0,0,33.33,1,11.74,0,1.16,49.93,0,0,0,1,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,262.48,0,0,0,0.0,0.0
33,2,C4H3NO2S:AlH3,-0.08112,0.86,0,2,1,0.0,0,7.5,1,11.74,0,0.63,49.93,0,0,0,1,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,159.16,0,0,0,0.0,0.0
33,3,C4H3NO2S:C18F15Al,-0.11274,1.19,0,2,1,4.248,15,15.53,1,11.74,0,0.76,49.93,15,0,0,1,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,3,0.0,15,0,0,657.31,18,3,1,0.5,0.083
33,4,C4H3NO2S:C3H9Al,-0.05204,0.93,0,2,1,0.0,0,5.55,1,11.74,0,0.56,49.93,0,0,0,1,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,201.25,0,0,0,0.0,0.0
33,5,C4H3NO2S:C2H5AlCl2,-0.08992,0.99,0,2,1,0.0,0,12.7,1,11.74,0,0.71,49.93,0,0,0,1,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,256.1,0,0,0,0.0,0.0
33,6,C4H3NO2S:BH3,-0.2283,0.91,1,2,0,0.0,0,3.46,1,11.74,0,0.42,49.93,0,0,0,1,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,142.99,0,0,0,0.0,0.0
33,7,C4H3NO2S:BF3,-0.00266,1.3,1,2,0,0.0,3,16.95,1,11.74,0,0.51,49.93,3,0,0,1,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,196.96,0,0,0,0.0,0.0
33,8,C4H3NO2S:BCl3,-0.00584,1.16,1,2,0,0.0,0,29.29,1,11.74,0,0.95,49.93,0,0,0,1,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,246.31,0,0,0,0.0,0.0
33,9,C4H3NO2S:BBr3,-0.005,1.09,1,2,0,0.0,0,62.63,1,11.74,0,1.24,49.93,0,0,0,1,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,379.66,0,0,0,0.0,0.0
33,10,C4H3NO2S:C18BF15,-0.269,1.2,1,2,0,4.248,15,15.06,1,11.74,0,0.73,49.93,15,0,0,1,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,3,0.0,15,0,0,641.14,18,3,1,0.5,0.083
33,11,C4H3NO2S:BI3,0.00188,0.97,1,2,0,0.0,0,97.88,1,11.74,0,1.49,49.93,0,0,0,1,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,520.66,0,0,0,0.0,0.0
34,1,C4H3NOS2:AlCl3,-0.11594,1.1,0,1,1,0.0,0,33.33,1,13.2,0,1.16,32.86,0,0,0,1,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,278.55,0,0,0,0.0,0.0
34,2,C4H3NOS2:AlH3,-0.09032,0.86,0,1,1,0.0,0,7.5,1,13.2,0,0.63,32.86,0,0,0,1,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,175.23,0,0,0,0.0,0.0
34,3,C4H3NOS2:C18F15Al,-0.10932,1.19,0,1,1,4.248,15,15.53,1,13.2,0,0.76,32.86,15,0,0,1,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,3,0.0,15,0,0,673.38,18,3,1,0.5,0.083
34,4,C4H3NOS2:C3H9Al,-0.06344,0.93,0,1,1,0.0,0,5.55,1,13.2,0,0.56,32.86,0,0,0,1,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,217.32,0,0,0,0.0,0.0
34,5,C4H3NOS2:C2H5AlCl2,-0.09972,0.99,0,1,1,0.0,0,12.7,1,13.2,0,0.71,32.86,0,0,0,1,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,272.17,0,0,0,0.0,0.0
34,6,C4H3NOS2:BH3,-0.24758,0.91,1,1,0,0.0,0,3.46,1,13.2,0,0.42,32.86,0,0,0,1,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,159.06,0,0,0,0.0,0.0
