#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,248.7234043,1949.044586
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,253.4042553,1945.859873
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,256.1702128,1942.675159
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,258.5106383,1939.490446
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,263.6170213,1933.121019
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,268.2978723,1929.936306
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,270.6382979,1926.751592
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,273.4042553,1923.566879
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,279.1489362,1917.197452
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,283.8297872,1914.012739
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,285.5319149,1910.828025
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,287.8723404,1907.643312
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,290.212766,1904.458599
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,295.106383,1901.273885
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,300.8510638,1894.904459
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,303.4042553,1891.719745
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,306.1702128,1888.535032
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,311.7021277,1885.350318
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,317.6595745,1878.980892
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,320.6382979,1875.796178
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,323.6170213,1872.611465
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,328.9361702,1869.426752
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,332.1276596,1866.242038
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,335.106383,1863.057325
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,340.8510638,1856.687898
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,346.1702128,1853.503185
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,349.1489362,1850.318471
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,352.1276596,1847.133758
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,354.4680851,1843.949045
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,358.924972,1840.764331
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,364.2553191,1837.579618
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,368.0851064,1834.394904
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,371.0638298,1831.210191
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,371.9148936,1828.025478
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,377.2340426,1824.840764
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,383.8297872,1818.471338
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,386.5957447,1815.286624
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,389.5744681,1812.101911
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,395.106383,1808.917197
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,400.8510638,1802.547771
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,403.6170213,1799.363057
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,406.5957447,1796.178344
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,411.7021277,1792.993631
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,414.4680851,1789.808917
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,417.4468085,1786.624204
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,422.9787234,1780.254777
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,427.8723404,1777.070064
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,432.7659574,1770.700637
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,435.7446809,1767.515924
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,439.5744681,1764.33121
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,444.4680851,1761.146497
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,448.5106383,1757.961783
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,451.4893617,1754.77707
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,451.9148936,1751.592357
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,456.8085106,1748.407643
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,463.4042553,1742.038217
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,466.3829787,1738.853503
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,469.1489362,1735.66879
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,474.2553191,1732.484076
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,479.787234,1726.11465
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,482.5531915,1722.929936
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,485.5319149,1719.745223
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,490.6382979,1716.56051
datasheet_47.pdf,2150,3.6,4.2,1510,2.75,2150,496.3829787,1710.191083
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,1.985815603,1974.137931
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,6.382978723,1971.264368
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,9.787234043,1965.517241
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,14.25531915,1962.643678
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,17.23404255,1959.770115
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,18.93617021,1956.896552
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,20.42553191,1954.022989
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,24.25531915,1951.149425
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,29.78723404,1948.275862
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,32.12765957,1945.402299
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,34.46808511,1942.528736
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,37.0212766,1939.655172
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,41.70212766,1936.781609
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,47.73049645,1933.908046
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,49.57446809,1931.034483
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,52.12765957,1928.16092
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,55.10638298,1925.287356
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,58.93617021,1922.413793
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,63.82978723,1919.54023
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,66.59574468,1916.666667
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,70.42553191,1913.793103
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,74.25531915,1910.91954
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,79.14893617,1908.045977
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,83.61702128,1905.172414
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,89.14893617,1902.298851
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,103.4672971,1896.551724
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,116.1702128,1893.678161
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,119.1489362,1890.804598
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,122.9787234,1887.931034
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,130.212766,1882.183908
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,137.2340426,1879.310345
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,141.0638298,1876.436782
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,145.106383,1873.563218
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,149.1489362,1870.689655
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,156.8085106,1867.816092
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,164.4680851,1862.068966
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,168.0851064,1859.195402
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,172.1276596,1856.321839
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,180.8510638,1853.448276
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,189.3617021,1847.701149
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,194.0425532,1844.827586
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,198.7234043,1841.954023
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,199.787234,1839.08046
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,200.4255319,1836.206897
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,202.1276596,1833.333333
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,209.2765957,1827.586207
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,220,1824.712644
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,225.7446809,1821.83908
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,230.4255319,1818.965517
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,242.1276596,1813.218391
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,255.7446809,1810.344828
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,262.3404255,1807.471264
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,267.8723404,1804.597701
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,294.0425532,1798.850575
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,315.5319149,1793.103448
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,319.787234,1790.229885
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,324.2553191,1787.356322
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,335.9574468,1784.482759
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,347.6595745,1778.735632
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,352.5531915,1775.862069
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,357.6595745,1772.988506
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,369.2227529,1770.114943
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,384.2553191,1764.367816
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,395.5319149,1758.62069
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,403.4042553,1755.747126
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,404.893617,1752.873563
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,407.2340426,1750
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,411.4893617,1744.252874
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,415.3191489,1741.37931
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,417.2340426,1738.505747
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,419.1489362,1735.632184
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,423.4042553,1729.885057
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,427.4468085,1727.011494
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,429.3617021,1724.137931
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,431.0638298,1721.264368
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,432.7659574,1718.390805
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,436.7173252,1715.517241
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,440.4255319,1709.770115
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,442.5531915,1706.896552
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,444.6808511,1704.022989
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,448.9361702,1701.149425
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,453.6170213,1695.402299
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,454.893617,1692.528736
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,456.8085106,1689.655172
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,460.212766,1686.781609
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,462.1276596,1683.908046
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,464.4680851,1681.034483
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,468.2978723,1675.287356
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,470.8510638,1672.413793
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,472.1276596,1669.54023
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,474.893617,1666.666667
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,478.7234043,1660.91954
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,481.4893617,1658.045977
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,483.4042553,1655.172414
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,485.5319149,1652.298851
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,487.2340426,1649.425287
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,491.9148936,1646.551724
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,496.8085106,1640.804598
datasheet_57.pdf,1900,3.7,4.2,1900,2.75,1900,498.2978723,1637.931034
