#LB_label,#LA_label,#ID,ChargeTransfer,Total_MW,MW,AMW,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nAB,nH,nC,nN,nO,nS,nF,nCL,nX,nR05,nR06,nR08,nR09,nR10,nR12,nBnz,nCp,nCs,nCt,nCq,nCrt,nCar,nCbH,nCb-,nCconj,nR=Cp,nR=Cs,nR=Ct,nRCONHR,nRCONR2,nROCON,nRCO,nArCO,nCONN,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nRCN,nN(CO)2,nRSR,nArX,nCXr=,nCconjX,nPyrrolidines,nPyrroles,nThiophenes,nPyridines,nPyrazines,nHDon,nHAcc,C-001,C-002,C-005,C-006,C-008,C-016,C-018,C-019,C-020,C-024,C-025,C-026,C-027,C-028,C-033,C-034,C-035,C-040,C-041,H-046,H-047,H-048,H-049,H-051,H-052,N-072,N-075,F-084,F-085,S-107,S-108,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,ALOGP,la_MW,la_AMW,la_Mv,la_Me,la_Mp,la_Ms,la_nAT,la_nSK,la_nBT,la_nBO,la_nBM,la_SCBO,la_ARR,la_RBF,la_nAB,la_nH,la_nC,la_nF,la_nCL,la_nB,la_nHM,la_nX,la_nBnz,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Ui,la_Hy,la_MLOGP,la_LAI
12,3,C10H6N2O:C18F15Al,-0.17234,698.34,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
12,4,C10H6N2O:C3H9Al,-0.13196,242.28,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
12,5,C10H6N2O:C2H5AlCl2,-0.15012,297.13,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
12,6,C10H6N2O:BH3,-0.2665,184.02,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
12,7,C10H6N2O:BF3,-0.19036,237.99,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
12,8,C10H6N2O:BCl3,-0.31126,287.34,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
12,9,C10H6N2O:BBr3,-0.28542,420.69,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
12,10,C10H6N2O:C18BF15,-0.36096,682.17,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
12,11,C10H6N2O:BI3,-0.20688,561.69,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
12,12,C10H6N2O:O2S,0.00034,234.25,170.18,8.96,0.72,1.02,0.74,3.03,19,13,19,13,6,21,0,1,1,0,0,4,0,6,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2.807,-0.748,49.149,64.65,64.65,0.446,1.308,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
13,1,C9H3N2OF:AlCl3,-0.15368,307.47,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
13,2,C9H3N2OF:AlH3,-0.1324,204.15,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
13,3,C9H3N2OF:C18F15Al,-0.16662,702.3,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
13,4,C9H3N2OF:C3H9Al,-0.12582,246.24,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
13,5,C9H3N2OF:C2H5AlCl2,-0.14458,301.09,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
13,6,C9H3N2OF:BH3,-0.25814,187.98,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
13,7,C9H3N2OF:BF3,-0.1214,241.95,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
13,8,C9H3N2OF:BCl3,-0.30328,291.3,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
13,9,C9H3N2OF:BBr3,-0.27592,424.65,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
13,10,C9H3N2OF:C18BF15,-0.36352,686.13,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
13,11,C9H3N2OF:BI3,-0.18616,565.65,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
13,12,C9H3N2OF:O2S,0.00386,238.21,174.14,10.88,0.76,1.06,0.76,3.49,16,13,16,13,6,21,0,1,1,0,0,4,0,3,9,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2.807,-0.673,44.995,64.65,64.65,0.564,0.772,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
14,1,C9H2N2OF2:AlCl3,-0.14756,325.46,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
14,2,C9H2N2OF2:AlH3,-0.124,222.14,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
14,3,C9H2N2OF2:C18F15Al,-0.16848,720.29,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
14,4,C9H2N2OF2:C3H9Al,-0.11712,264.23,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
14,5,C9H2N2OF2:C2H5AlCl2,-0.14316,319.08,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
14,6,C9H2N2OF2:BH3,-0.24548,205.97,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
14,7,C9H2N2OF2:BF3,-0.12222,259.94,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
14,8,C9H2N2OF2:BCl3,-0.29086,309.29,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
14,9,C9H2N2OF2:BBr3,-0.26066,442.64,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
14,10,C9H2N2OF2:C18BF15,-0.33522,704.12,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
14,11,C9H2N2OF2:BI3,-0.16022,583.64,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
14,12,C9H2N2OF2:O2S,-0.00006,256.2,192.13,12.01,0.77,1.09,0.76,3.79,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2.807,-0.626,45.123,64.65,64.65,0.982,0.682,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
15,1,C9H2N2OCl2:AlCl3,-0.15044,358.36,225.03,14.06,0.84,1.07,0.87,3.23,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2.807,-0.626,54.3,64.65,64.65,1.273,1.599,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
15,2,C9H2N2OCl2:AlH3,-0.12546,255.04,225.03,14.06,0.84,1.07,0.87,3.23,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2.807,-0.626,54.3,64.65,64.65,1.273,1.599,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
15,3,C9H2N2OCl2:C18F15Al,-0.1576,753.19,225.03,14.06,0.84,1.07,0.87,3.23,16,14,16,14,6,22,0,1,1,0,0,4,0,2,9,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2.807,-0.626,54.3,64.65,64.65,1.273,1.599,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
