#LB_label,#LA_label,#ID,FormationEnergy,Total_MW,MW,AMW,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nTB,nAB,nH,nC,nN,nO,nS,nF,nCL,nX,nR05,nR06,nR08,nR09,nR10,nR11,nR12,nBnz,nCp,nCs,nCt,nCq,nCrs,nCrt,nCrq,nCar,nCbH,nCb-,nCconj,nR=Cp,nR=Cs,nR=Ct,nRCONHR,nRCONR2,nROCON,nRCO,nArCO,nCONN,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nRCN,nN(CO)2,nRSR,nArX,nCXr=,nCconjX,nPyrrolidines,nPyrroles,nThiophenes,nPyridines,nPyrazines,nHDon,nHAcc,C-001,C-002,C-003,C-004,C-005,C-006,C-008,C-015,C-016,C-017,C-018,C-019,C-020,C-024,C-025,C-026,C-027,C-028,C-033,C-034,C-035,C-038,C-039,C-040,C-041,H-046,H-047,H-048,H-049,H-050,H-051,H-052,O-058,N-066,N-067,N-068,N-069,N-070,N-071,N-072,N-073,N-074,N-075,F-084,F-085,Cl-089,S-107,S-108,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,ALOGP,GVWAI-80,GVWAI-50,Inflammat-80,Inflammat-50,Depressant-80,Hypertens-80,Hypnotic-80,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,la_MW,la_AMW,la_Mv,la_Me,la_Mp,la_Ms,la_nAT,la_nSK,la_nBT,la_nBO,la_nBM,la_SCBO,la_ARR,la_nCIC,la_nCIR,la_RBN,la_RBF,la_nAB,la_nH,la_nC,la_nF,la_nCL,la_nB,la_nHM,la_nX,la_nR06,la_nBnz,la_nCar,la_nCb-,la_nArX,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Cl-090,la_B-112,la_Ui,la_Hy,la_MLOGP,la_LAI
53,3,C7H11N:C18F15Al,-189.9360359,637.35,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,3,3,3,0.083,18,0,18,15,0,0,1,15,3,3,18,18,15,15,15,0,15,0,0,4.248,-0.525,7.875,1
53,4,C7H11N:C3H9Al,-86.3965475,181.29,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.646,1.364,0
53,5,C7H11N:C2H5AlCl2,-128.4339562,236.14,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,-0.359,1.817,0
53,6,C7H11N:BH3,-114.7075787,123.03,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1.041,0
53,7,C7H11N:BF3,-92.1624084,177,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0.546,0
53,8,C7H11N:BCl3,-81.6373032,226.35,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1.364,0
53,9,C7H11N:BBr3,-89.3061267,359.7,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2.026,0
53,10,C7H11N:C18BF15,-68.5835788,621.18,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,3,3,3,0.083,18,0,18,15,0,1,0,15,3,3,18,18,15,15,18,0,15,0,1,4.248,-0.525,7.875,1
53,11,C7H11N:BI3,-100.4652902,500.7,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2.604,0
53,12,C7H11N:O2S,-63.018306,173.26,109.19,5.75,0.58,0.97,0.62,1.92,19,8,19,8,2,10,0,1,1,0,0,2,0,0,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.158,38.659,12.03,12.03,1.296,0.957,0,0,0,0,0,0,0,0,0,0,0,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.585,0,-2.379,0
54,1,C5H5NF2:AlCl3,-112.4572624,250.44,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1.364,0
54,2,C5H5NF2:AlH3,-72.4386007,147.12,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1.041,0
54,3,C5H5NF2:C18F15Al,-164.4867999,645.27,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,3,3,3,0.083,18,0,18,15,0,0,1,15,3,3,18,18,15,15,15,0,15,0,0,4.248,-0.525,7.875,1
54,4,C5H5NF2:C3H9Al,-70.4369194,189.21,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.646,1.364,0
54,5,C5H5NF2:C2H5AlCl2,-95.5070331,244.06,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,-0.359,1.817,0
54,6,C5H5NF2:BH3,-90.7737814,130.95,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1.041,0
54,7,C5H5NF2:BF3,-52.3842425,184.92,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0.546,0
54,8,C5H5NF2:BCl3,-46.909287,234.27,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1.364,0
54,9,C5H5NF2:BBr3,-50.6910574,367.62,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2.026,0
54,10,C5H5NF2:C18BF15,-53.0014976,629.1,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,3,3,3,0.083,18,0,18,15,0,1,0,15,3,3,18,18,15,15,18,0,15,0,1,4.248,-0.525,7.875,1
54,11,C5H5NF2:BI3,-41.3025312,508.62,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2.604,0
54,12,C5H5NF2:O2S,-44.7406238,181.18,117.11,9.01,0.62,1.06,0.63,3.42,13,8,13,8,2,10,0,1,1,0,0,2,0,0,5,5,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0.079,27.622,12.03,12.03,0.943,1.388,0,0,0,0,0,0,0,0,0,0,0,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.585,0,-2.379,0
55,1,C8H13N:AlCl3,-166.8486998,256.55,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1.364,0
55,2,C8H13N:AlH3,-117.0770925,153.23,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1.041,0
55,3,C8H13N:C18F15Al,-181.0831118,651.38,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,3,3,3,0.083,18,0,18,15,0,0,1,15,3,3,18,18,15,15,15,0,15,0,0,4.248,-0.525,7.875,1
55,4,C8H13N:C3H9Al,-100.0641138,195.32,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.646,1.364,0
55,5,C8H13N:C2H5AlCl2,-145.2329566,250.17,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,-0.359,1.817,0
55,6,C8H13N:BH3,-127.0077845,137.06,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1.041,0
55,7,C8H13N:BF3,-114.9890322,191.03,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0.546,0
55,8,C8H13N:BCl3,-88.0876321,240.38,123.22,5.6,0.57,0.97,0.62,1.87,22,9,22,9,2,11,0,1,1,0,0,2,0,0,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.585,-0.848,43.953,3.24,3.24,1.629,1.493,0,0,0,0,0,0,0,0,0,0,0,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1.364,0
